state,date,type,median,mean
North Dakota,10/6/20,estimate,0.029,0.03
North Dakota,10/7/20,estimate,0.029,0.03
North Dakota,10/8/20,estimate,0.029,0.03
North Dakota,10/9/20,estimate,0.029,0.03
North Dakota,10/10/20,estimate,0.029,0.031
North Dakota,10/11/20,estimate,0.03,0.031
North Dakota,10/12/20,estimate,0.029,0.031
North Dakota,10/13/20,estimate,0.029,0.03
North Dakota,10/14/20,estimate,0.029,0.03
North Dakota,10/15/20,estimate,0.029,0.03
North Dakota,10/16/20,estimate,0.029,0.03
North Dakota,10/17/20,estimate,0.029,0.03
North Dakota,10/18/20,estimate,0.028,0.029
North Dakota,10/19/20,estimate,0.028,0.029
North Dakota,10/20/20,estimate based on partial data,0.028,0.029
North Dakota,10/21/20,estimate based on partial data,0.028,0.029
North Dakota,10/22/20,estimate based on partial data,0.028,0.029
North Dakota,10/23/20,estimate based on partial data,0.028,0.029
North Dakota,10/24/20,estimate based on partial data,0.028,0.029
North Dakota,10/25/20,estimate based on partial data,0.028,0.029
North Dakota,10/26/20,estimate based on partial data,0.028,0.029
North Dakota,10/27/20,estimate based on partial data,0.028,0.029
North Dakota,10/28/20,estimate based on partial data,0.028,0.029
North Dakota,10/29/20,estimate based on partial data,0.028,0.029
North Dakota,10/30/20,estimate based on partial data,0.028,0.029
North Dakota,10/31/20,forecast,0.028,0.029
North Dakota,11/1/20,forecast,0.028,0.029
North Dakota,11/2/20,forecast,0.028,0.029
North Dakota,11/3/20,forecast,0.028,0.029
North Dakota,11/4/20,forecast,0.028,0.029
North Dakota,11/5/20,forecast,0.028,0.029
North Dakota,11/6/20,forecast,0.028,0.029
North Dakota,11/7/20,forecast,0.028,0.029
North Dakota,11/8/20,forecast,0.028,0.029
North Dakota,11/9/20,forecast,0.028,0.029
North Dakota,11/10/20,forecast,0.028,0.029
North Dakota,11/11/20,forecast,0.028,0.029
North Dakota,11/12/20,forecast,0.028,0.029
North Dakota,11/13/20,forecast,0.028,0.029
Northern Mariana Islands,8/28/20,estimate,0.006,0.005
Northern Mariana Islands,8/29/20,estimate,0.006,0.006
Northern Mariana Islands,8/30/20,estimate,0.007,0.007
Northern Mariana Islands,8/31/20,estimate,0.007,0.008
Northern Mariana Islands,9/1/20,estimate,0.008,0.009
Northern Mariana Islands,9/2/20,estimate,0.008,0.01
Northern Mariana Islands,9/3/20,estimate,0.008,0.011
Northern Mariana Islands,9/4/20,estimate,0.009,0.011
Northern Mariana Islands,9/5/20,estimate,0.009,0.012
Northern Mariana Islands,9/6/20,estimate,0.01,0.012
Northern Mariana Islands,9/7/20,estimate,0.01,0.013
Northern Mariana Islands,9/8/20,estimate,0.01,0.013
Northern Mariana Islands,9/9/20,estimate,0.01,0.014
Northern Mariana Islands,9/10/20,estimate,0.01,0.014
Northern Mariana Islands,9/11/20,estimate,0.011,0.014
Northern Mariana Islands,9/12/20,estimate,0.011,0.014
Northern Mariana Islands,9/13/20,estimate,0.011,0.014
Northern Mariana Islands,9/14/20,estimate,0.011,0.014
Northern Mariana Islands,9/15/20,estimate,0.011,0.014
Northern Mariana Islands,9/16/20,estimate,0.011,0.014
Northern Mariana Islands,9/17/20,estimate,0.011,0.015
Northern Mariana Islands,9/18/20,estimate,0.012,0.015
Northern Mariana Islands,9/19/20,estimate,0.012,0.015
Northern Mariana Islands,9/20/20,estimate,0.012,0.015
Northern Mariana Islands,9/21/20,estimate,0.012,0.015
Northern Mariana Islands,9/22/20,estimate,0.012,0.015
Northern Mariana Islands,9/23/20,estimate,0.012,0.015
Northern Mariana Islands,9/24/20,estimate,0.012,0.015
Northern Mariana Islands,9/25/20,estimate,0.013,0.015
Northern Mariana Islands,9/26/20,estimate,0.013,0.016
Northern Mariana Islands,9/27/20,estimate,0.013,0.016
Northern Mariana Islands,9/28/20,estimate,0.013,0.016
Northern Mariana Islands,9/29/20,estimate,0.013,0.016
Northern Mariana Islands,9/30/20,estimate,0.013,0.016
Northern Mariana Islands,10/1/20,estimate,0.013,0.016
Northern Mariana Islands,10/2/20,estimate,0.013,0.016
Northern Mariana Islands,10/3/20,estimate,0.012,0.015
Northern Mariana Islands,10/4/20,estimate,0.013,0.015
Northern Mariana Islands,10/5/20,estimate,0.013,0.015
Northern Mariana Islands,10/6/20,estimate,0.012,0.015
Northern Mariana Islands,10/7/20,estimate,0.012,0.014
Northern Mariana Islands,10/8/20,estimate,0.012,0.014
Northern Mariana Islands,10/9/20,estimate,0.011,0.013
Northern Mariana Islands,10/10/20,estimate,0.011,0.012
Northern Mariana Islands,10/11/20,estimate,0.011,0.012
Northern Mariana Islands,10/12/20,estimate,0.011,0.011
Northern Mariana Islands,10/13/20,estimate,0.011,0.01
Northern Mariana Islands,10/14/20,estimate,0.01,0.01
Northern Mariana Islands,10/15/20,estimate,0.01,0.009
Northern Mariana Islands,10/16/20,estimate,0.01,0.008
Northern Mariana Islands,10/17/20,estimate,0.01,0.008
Northern Mariana Islands,10/18/20,estimate,0.009,0.007
Northern Mariana Islands,10/19/20,estimate,0.009,0.007
Northern Mariana Islands,10/20/20,estimate,0.009,0.007
Northern Mariana Islands,10/21/20,estimate,0.009,0.006
Northern Mariana Islands,10/22/20,estimate,0.008,0.006
Northern Mariana Islands,10/23/20,estimate,0.008,0.006
Northern Mariana Islands,10/24/20,estimate based on partial data,0.008,0.006
Northern Mariana Islands,10/25/20,estimate based on partial data,0.009,0.007
Northern Mariana Islands,10/26/20,estimate based on partial data,0.009,0.007
Northern Mariana Islands,10/27/20,estimate based on partial data,0.009,0.007
Northern Mariana Islands,10/28/20,estimate based on partial data,0.009,0.008
Northern Mariana Islands,10/29/20,estimate based on partial data,0.009,0.008
Northern Mariana Islands,10/30/20,estimate based on partial data,0.009,0.009
Northern Mariana Islands,10/31/20,estimate based on partial data,0.009,0.009
Northern Mariana Islands,11/1/20,estimate based on partial data,0.009,0.01
Northern Mariana Islands,11/2/20,estimate based on partial data,0.009,0.01
Northern Mariana Islands,11/3/20,estimate based on partial data,0.009,0.011
Northern Mariana Islands,11/4/20,forecast,0.009,0.011
Northern Mariana Islands,11/5/20,forecast,0.009,0.011
Northern Mariana Islands,11/6/20,forecast,0.009,0.011
Northern Mariana Islands,11/7/20,forecast,0.009,0.011
Northern Mariana Islands,11/8/20,forecast,0.009,0.011
Northern Mariana Islands,11/9/20,forecast,0.009,0.011
Northern Mariana Islands,11/10/20,forecast,0.009,0.011
Northern Mariana Islands,11/11/20,forecast,0.009,0.011
Northern Mariana Islands,11/12/20,forecast,0.009,0.011
Northern Mariana Islands,11/13/20,forecast,0.009,0.011
Northern Mariana Islands,11/14/20,forecast,0.009,0.011
Northern Mariana Islands,11/15/20,forecast,0.009,0.011
Northern Mariana Islands,11/16/20,forecast,0.009,0.011
Northern Mariana Islands,11/17/20,forecast,0.009,0.011
Ohio,8/25/20,estimate,0.002,0.003
Ohio,8/26/20,estimate,0.001,0.001
Ohio,8/27/20,estimate,-0.001,-0.001
Ohio,8/28/20,estimate,-0.002,-0.002
Ohio,8/29/20,estimate,-0.004,-0.004
Ohio,8/30/20,estimate,-0.005,-0.005
Ohio,8/31/20,estimate,-0.006,-0.007
Ohio,9/1/20,estimate,-0.008,-0.008
Ohio,9/2/20,estimate,-0.009,-0.009
Ohio,9/3/20,estimate,-0.01,-0.01
Ohio,9/4/20,estimate,-0.01,-0.01
Ohio,9/5/20,estimate,-0.01,-0.011
Ohio,9/6/20,estimate,-0.01,-0.011
Ohio,9/7/20,estimate,-0.01,-0.011
Ohio,9/8/20,estimate,-0.01,-0.01
Ohio,9/9/20,estimate,-0.009,-0.01
Ohio,9/10/20,estimate,-0.008,-0.008
Ohio,9/11/20,estimate,-0.007,-0.007
Ohio,9/12/20,estimate,-0.005,-0.006
Ohio,9/13/20,estimate,-0.003,-0.004
Ohio,9/14/20,estimate,-0.001,-0.002
Ohio,9/15/20,estimate,0.001,0.001
Ohio,9/16/20,estimate,0.003,0.003
Ohio,9/17/20,estimate,0.006,0.005
Ohio,9/18/20,estimate,0.008,0.008
Ohio,9/19/20,estimate,0.011,0.011
Ohio,9/20/20,estimate,0.013,0.013
Ohio,9/21/20,estimate,0.016,0.016
Ohio,9/22/20,estimate,0.018,0.019
Ohio,9/23/20,estimate,0.021,0.021
Ohio,9/24/20,estimate,0.023,0.024
Ohio,9/25/20,estimate,0.025,0.026
Ohio,9/26/20,estimate,0.027,0.028
Ohio,9/27/20,estimate,0.029,0.03
Ohio,9/28/20,estimate,0.031,0.031
Ohio,9/29/20,estimate,0.032,0.033
Ohio,9/30/20,estimate,0.033,0.034
Ohio,10/1/20,estimate,0.034,0.035
Ohio,10/2/20,estimate,0.035,0.036
Ohio,10/3/20,estimate,0.036,0.036
Ohio,10/4/20,estimate,0.037,0.037
Ohio,10/5/20,estimate,0.037,0.037
Ohio,10/6/20,estimate,0.038,0.038
Ohio,10/7/20,estimate,0.038,0.038
Ohio,10/8/20,estimate,0.038,0.038
Ohio,10/9/20,estimate,0.038,0.038
Ohio,10/10/20,estimate,0.038,0.038
Ohio,10/11/20,estimate,0.038,0.038
Ohio,10/12/20,estimate,0.039,0.038
Ohio,10/13/20,estimate,0.039,0.039
Ohio,10/14/20,estimate,0.039,0.039
Ohio,10/15/20,estimate,0.039,0.039
Ohio,10/16/20,estimate,0.04,0.04
Ohio,10/17/20,estimate,0.04,0.04
Ohio,10/18/20,estimate,0.041,0.041
Ohio,10/19/20,estimate,0.041,0.041
Ohio,10/20/20,estimate,0.042,0.042
Ohio,10/21/20,estimate,0.042,0.042
Ohio,10/22/20,estimate,0.043,0.043
Ohio,10/23/20,estimate,0.044,0.044
Ohio,10/24/20,estimate based on partial data,0.045,0.045
Ohio,10/25/20,estimate based on partial data,0.045,0.045
Ohio,10/26/20,estimate based on partial data,0.046,0.046
Ohio,10/27/20,estimate based on partial data,0.046,0.047
Ohio,10/28/20,estimate based on partial data,0.046,0.047
Ohio,10/29/20,estimate based on partial data,0.047,0.048
Ohio,10/30/20,estimate based on partial data,0.047,0.049
Ohio,10/31/20,estimate based on partial data,0.047,0.049
Ohio,11/1/20,estimate based on partial data,0.047,0.05
Ohio,11/2/20,estimate based on partial data,0.048,0.05
Ohio,11/3/20,estimate based on partial data,0.048,0.05
Ohio,11/4/20,forecast,0.048,0.05
Ohio,11/5/20,forecast,0.048,0.05
Ohio,11/6/20,forecast,0.048,0.05
Ohio,11/7/20,forecast,0.048,0.05
Ohio,11/8/20,forecast,0.048,0.05
Ohio,11/9/20,forecast,0.048,0.05
Ohio,11/10/20,forecast,0.048,0.05
Ohio,11/11/20,forecast,0.048,0.05
Ohio,11/12/20,forecast,0.048,0.05
Ohio,11/13/20,forecast,0.048,0.05
Ohio,11/14/20,forecast,0.048,0.05
Ohio,11/15/20,forecast,0.048,0.05
Ohio,11/16/20,forecast,0.048,0.05
Ohio,11/17/20,forecast,0.048,0.05
Oklahoma,8/21/20,estimate,0.011,0.011
Oklahoma,8/22/20,estimate,0.011,0.011
Oklahoma,8/23/20,estimate,0.011,0.011
Oklahoma,8/24/20,estimate,0.011,0.011
Oklahoma,8/25/20,estimate,0.012,0.011
Oklahoma,8/26/20,estimate,0.012,0.012
Oklahoma,8/27/20,estimate,0.012,0.012
Oklahoma,8/28/20,estimate,0.012,0.012
Oklahoma,8/29/20,estimate,0.012,0.013
Oklahoma,8/30/20,estimate,0.012,0.013
Oklahoma,8/31/20,estimate,0.013,0.013
Oklahoma,9/1/20,estimate,0.013,0.014
Oklahoma,9/2/20,estimate,0.013,0.014
Oklahoma,9/3/20,estimate,0.013,0.014
Oklahoma,9/4/20,estimate,0.013,0.014
Oklahoma,9/5/20,estimate,0.013,0.014
Oklahoma,9/6/20,estimate,0.013,0.014
Oklahoma,9/7/20,estimate,0.012,0.014
Oklahoma,9/8/20,estimate,0.012,0.014
Oklahoma,9/9/20,estimate,0.012,0.013
Oklahoma,9/10/20,estimate,0.012,0.013
Oklahoma,9/11/20,estimate,0.011,0.012
Oklahoma,9/12/20,estimate,0.011,0.012
Oklahoma,9/13/20,estimate,0.01,0.011
Oklahoma,9/14/20,estimate,0.01,0.01
Oklahoma,9/15/20,estimate,0.01,0.01
Oklahoma,9/16/20,estimate,0.009,0.009
Oklahoma,9/17/20,estimate,0.009,0.008
Oklahoma,9/18/20,estimate,0.008,0.008
Oklahoma,9/19/20,estimate,0.008,0.007
Oklahoma,9/20/20,estimate,0.007,0.007
Oklahoma,9/21/20,estimate,0.007,0.006
Oklahoma,9/22/20,estimate,0.007,0.006
Oklahoma,9/23/20,estimate,0.006,0.005
Oklahoma,9/24/20,estimate,0.006,0.005
Oklahoma,9/25/20,estimate,0.006,0.005
Oklahoma,9/26/20,estimate,0.006,0.005
Oklahoma,9/27/20,estimate,0.005,0.005
Oklahoma,9/28/20,estimate,0.005,0.005
Oklahoma,9/29/20,estimate,0.005,0.005
Oklahoma,9/30/20,estimate,0.005,0.005
Oklahoma,10/1/20,estimate,0.005,0.005
Oklahoma,10/2/20,estimate,0.005,0.005
Oklahoma,10/3/20,estimate,0.005,0.005
Oklahoma,10/4/20,estimate,0.005,0.005
Oklahoma,10/5/20,estimate,0.005,0.005
Oklahoma,10/6/20,estimate,0.005,0.005
Oklahoma,10/7/20,estimate,0.004,0.005
Oklahoma,10/8/20,estimate,0.004,0.004
Oklahoma,10/9/20,estimate,0.004,0.004
Oklahoma,10/10/20,estimate,0.004,0.004
Oklahoma,10/11/20,estimate,0.003,0.003
Oklahoma,10/12/20,estimate,0.003,0.003
Oklahoma,10/13/20,estimate,0.003,0.002
Oklahoma,10/14/20,estimate,0.002,0.002
Oklahoma,10/15/20,estimate,0.002,0.001
Oklahoma,10/16/20,estimate,0.001,0.001
Oklahoma,10/17/20,estimate,0.001,0
Oklahoma,10/18/20,estimate,0.001,0
Oklahoma,10/19/20,estimate,0.001,-0.001
Oklahoma,10/20/20,estimate based on partial data,0,-0.002
Oklahoma,10/21/20,estimate based on partial data,0,-0.002
Oklahoma,10/22/20,estimate based on partial data,0,-0.002
Oklahoma,10/23/20,estimate based on partial data,0,-0.003
Oklahoma,10/24/20,estimate based on partial data,0,-0.003
Oklahoma,10/25/20,estimate based on partial data,0,-0.003
Oklahoma,10/26/20,estimate based on partial data,0,-0.004
Oklahoma,10/27/20,estimate based on partial data,0,-0.004
Oklahoma,10/28/20,estimate based on partial data,0,-0.004
Oklahoma,10/29/20,estimate based on partial data,0,-0.004
Oklahoma,10/30/20,estimate based on partial data,0,-0.004
Oklahoma,10/31/20,forecast,0,-0.004
Oklahoma,11/1/20,forecast,0,-0.004
Oklahoma,11/2/20,forecast,0,-0.004
Oklahoma,11/3/20,forecast,0,-0.004
Oklahoma,11/4/20,forecast,0,-0.004
Oklahoma,11/5/20,forecast,0,-0.004
Oklahoma,11/6/20,forecast,0,-0.004
Oklahoma,11/7/20,forecast,0,-0.004
Oklahoma,11/8/20,forecast,0,-0.004
Oklahoma,11/9/20,forecast,0,-0.004
Oklahoma,11/10/20,forecast,0,-0.004
Oklahoma,11/11/20,forecast,0,-0.004
Oklahoma,11/12/20,forecast,0,-0.004
Oklahoma,11/13/20,forecast,0,-0.004
Oregon,8/25/20,estimate,-0.015,-0.016
Oregon,8/26/20,estimate,-0.015,-0.016
Oregon,8/27/20,estimate,-0.014,-0.015
Oregon,8/28/20,estimate,-0.013,-0.014
Oregon,8/29/20,estimate,-0.012,-0.013
Oregon,8/30/20,estimate,-0.01,-0.012
Oregon,8/31/20,estimate,-0.009,-0.01
Oregon,9/1/20,estimate,-0.007,-0.008
Oregon,9/2/20,estimate,-0.004,-0.005
Oregon,9/3/20,estimate,-0.002,-0.003
Oregon,9/4/20,estimate,0.001,0
Oregon,9/5/20,estimate,0.003,0.003
Oregon,9/6/20,estimate,0.005,0.006
Oregon,9/7/20,estimate,0.008,0.009
Oregon,9/8/20,estimate,0.011,0.011
Oregon,9/9/20,estimate,0.013,0.014
Oregon,9/10/20,estimate,0.016,0.016
Oregon,9/11/20,estimate,0.018,0.019
Oregon,9/12/20,estimate,0.02,0.021
Oregon,9/13/20,estimate,0.022,0.023
Oregon,9/14/20,estimate,0.023,0.024
Oregon,9/15/20,estimate,0.024,0.025
Oregon,9/16/20,estimate,0.025,0.026
Oregon,9/17/20,estimate,0.025,0.026
Oregon,9/18/20,estimate,0.025,0.026
Oregon,9/19/20,estimate,0.025,0.026
Oregon,9/20/20,estimate,0.024,0.025
Oregon,9/21/20,estimate,0.024,0.025
Oregon,9/22/20,estimate,0.023,0.024
Oregon,9/23/20,estimate,0.022,0.022
Oregon,9/24/20,estimate,0.02,0.021
Oregon,9/25/20,estimate,0.019,0.02
Oregon,9/26/20,estimate,0.018,0.018
Oregon,9/27/20,estimate,0.016,0.016
Oregon,9/28/20,estimate,0.015,0.015
Oregon,9/29/20,estimate,0.014,0.014
Oregon,9/30/20,estimate,0.013,0.012
Oregon,10/1/20,estimate,0.012,0.011
Oregon,10/2/20,estimate,0.011,0.01
Oregon,10/3/20,estimate,0.01,0.009
Oregon,10/4/20,estimate,0.01,0.009
Oregon,10/5/20,estimate,0.009,0.008
Oregon,10/6/20,estimate,0.009,0.008
Oregon,10/7/20,estimate,0.01,0.009
Oregon,10/8/20,estimate,0.01,0.009
Oregon,10/9/20,estimate,0.011,0.01
Oregon,10/10/20,estimate,0.012,0.011
Oregon,10/11/20,estimate,0.013,0.012
Oregon,10/12/20,estimate,0.014,0.013
Oregon,10/13/20,estimate,0.015,0.015
Oregon,10/14/20,estimate,0.017,0.016
Oregon,10/15/20,estimate,0.018,0.018
Oregon,10/16/20,estimate,0.02,0.02
Oregon,10/17/20,estimate,0.022,0.022
Oregon,10/18/20,estimate,0.023,0.024
Oregon,10/19/20,estimate,0.025,0.026
Oregon,10/20/20,estimate,0.027,0.028
Oregon,10/21/20,estimate,0.029,0.029
Oregon,10/22/20,estimate,0.03,0.031
Oregon,10/23/20,estimate,0.032,0.033
Oregon,10/24/20,estimate based on partial data,0.033,0.034
Oregon,10/25/20,estimate based on partial data,0.034,0.036
Oregon,10/26/20,estimate based on partial data,0.034,0.037
Oregon,10/27/20,estimate based on partial data,0.035,0.038
Oregon,10/28/20,estimate based on partial data,0.036,0.039
Oregon,10/29/20,estimate based on partial data,0.036,0.039
Oregon,10/30/20,estimate based on partial data,0.036,0.04
Oregon,10/31/20,estimate based on partial data,0.036,0.04
Oregon,11/1/20,estimate based on partial data,0.036,0.041
Oregon,11/2/20,estimate based on partial data,0.036,0.041
Oregon,11/3/20,estimate based on partial data,0.036,0.041
Oregon,11/4/20,forecast,0.036,0.041
Oregon,11/5/20,forecast,0.036,0.041
Oregon,11/6/20,forecast,0.036,0.041
Oregon,11/7/20,forecast,0.036,0.041
Oregon,11/8/20,forecast,0.036,0.041
Oregon,11/9/20,forecast,0.036,0.041
Oregon,11/10/20,forecast,0.036,0.041
Oregon,11/11/20,forecast,0.036,0.041
Oregon,11/12/20,forecast,0.036,0.041
Oregon,11/13/20,forecast,0.036,0.041
Oregon,11/14/20,forecast,0.036,0.041
Oregon,11/15/20,forecast,0.036,0.041
Oregon,11/16/20,forecast,0.036,0.041
Oregon,11/17/20,forecast,0.036,0.041
Pennsylvania,8/25/20,estimate,0.009,0.008
Pennsylvania,8/26/20,estimate,0.009,0.008
Pennsylvania,8/27/20,estimate,0.009,0.008
Pennsylvania,8/28/20,estimate,0.009,0.009
Pennsylvania,8/29/20,estimate,0.009,0.009
Pennsylvania,8/30/20,estimate,0.009,0.009
Pennsylvania,8/31/20,estimate,0.01,0.009
Pennsylvania,9/1/20,estimate,0.01,0.009
Pennsylvania,9/2/20,estimate,0.01,0.009
Pennsylvania,9/3/20,estimate,0.01,0.009
Pennsylvania,9/4/20,estimate,0.011,0.009
Pennsylvania,9/5/20,estimate,0.011,0.01
Pennsylvania,9/6/20,estimate,0.011,0.01
Pennsylvania,9/7/20,estimate,0.012,0.01
Pennsylvania,9/8/20,estimate,0.012,0.011
Pennsylvania,9/9/20,estimate,0.012,0.011
Pennsylvania,9/10/20,estimate,0.013,0.012
Pennsylvania,9/11/20,estimate,0.013,0.012
Pennsylvania,9/12/20,estimate,0.013,0.013
Pennsylvania,9/13/20,estimate,0.014,0.013
Pennsylvania,9/14/20,estimate,0.014,0.014
Pennsylvania,9/15/20,estimate,0.015,0.014
Pennsylvania,9/16/20,estimate,0.015,0.015
Pennsylvania,9/17/20,estimate,0.016,0.016
Pennsylvania,9/18/20,estimate,0.016,0.016
Pennsylvania,9/19/20,estimate,0.017,0.017
Pennsylvania,9/20/20,estimate,0.017,0.017
Pennsylvania,9/21/20,estimate,0.018,0.018
Pennsylvania,9/22/20,estimate,0.018,0.019
Pennsylvania,9/23/20,estimate,0.018,0.019
Pennsylvania,9/24/20,estimate,0.019,0.02
Pennsylvania,9/25/20,estimate,0.02,0.02
Pennsylvania,9/26/20,estimate,0.02,0.021
Pennsylvania,9/27/20,estimate,0.021,0.021
Pennsylvania,9/28/20,estimate,0.021,0.022
Pennsylvania,9/29/20,estimate,0.021,0.022
Pennsylvania,9/30/20,estimate,0.022,0.023
Pennsylvania,10/1/20,estimate,0.022,0.023
Pennsylvania,10/2/20,estimate,0.023,0.023
Pennsylvania,10/3/20,estimate,0.023,0.024
Pennsylvania,10/4/20,estimate,0.023,0.024
Pennsylvania,10/5/20,estimate,0.024,0.024
Pennsylvania,10/6/20,estimate,0.024,0.025
Pennsylvania,10/7/20,estimate,0.024,0.025
Pennsylvania,10/8/20,estimate,0.025,0.025
Pennsylvania,10/9/20,estimate,0.025,0.026
Pennsylvania,10/10/20,estimate,0.025,0.026
Pennsylvania,10/11/20,estimate,0.025,0.026
Pennsylvania,10/12/20,estimate,0.026,0.026
Pennsylvania,10/13/20,estimate,0.026,0.027
Pennsylvania,10/14/20,estimate,0.026,0.027
Pennsylvania,10/15/20,estimate,0.026,0.027
Pennsylvania,10/16/20,estimate,0.027,0.028
Pennsylvania,10/17/20,estimate,0.027,0.028
Pennsylvania,10/18/20,estimate,0.027,0.028
Pennsylvania,10/19/20,estimate,0.027,0.028
Pennsylvania,10/20/20,estimate,0.027,0.028
Pennsylvania,10/21/20,estimate,0.027,0.029
Pennsylvania,10/22/20,estimate,0.027,0.029
Pennsylvania,10/23/20,estimate,0.027,0.029
Pennsylvania,10/24/20,estimate based on partial data,0.027,0.029
Pennsylvania,10/25/20,estimate based on partial data,0.027,0.029
Pennsylvania,10/26/20,estimate based on partial data,0.027,0.029
Pennsylvania,10/27/20,estimate based on partial data,0.027,0.029
Pennsylvania,10/28/20,estimate based on partial data,0.027,0.029
